ed,nta,nta22,nta18,votes22,voters22,dem,rep,t22,pct_dem,pct_rep,margin
75017,Midtown-Times Square,591.1297189894975,48.98862630252673,7077,1.0,1939,3173,707700.0,27.398615232443127,44.83538222410626,-17.436766991663134
75018,Midtown-Times Square,591.1297189894975,48.98862630252673,3194,44.0,687,2599,7259.090909090909,21.5090795241077,81.3713212273012,-59.86224170319349
75019,Midtown-Times Square,591.1297189894975,48.98862630252673,974,17.0,4823,5886,5729.411764705883,495.1745379876797,604.312114989733,-109.13757700205332
75020,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,2365,1360.0,5753,124,173.89705882352942,243.25581395348837,5.2431289640591965,238.01268498942918
75021,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,5261,677.0,38,924,777.1048744460857,0.7222961414179814,17.563200912374075,-16.840904770956094
75022,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,4891,1212.0,5716,5096,403.5478547854786,116.86771621345328,104.19137190758536,12.676344305867914
75023,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,5414,1151.0,2746,949,470.37358818418767,50.720354636128555,17.528629479128185,33.19172515700037
75024,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,9739,1357.0,89,1497,717.6860722181283,0.9138515247972071,15.371188006982237,-14.45733648218503
75025,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,8005,581.0,7802,2386,1377.7969018932874,97.46408494690819,29.80637101811368,67.65771392879451
75026,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,7253,1486.0,6196,4279,488.08882907133244,85.42671997794017,58.996277402454155,26.430442575486012
75027,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,427,1069.0,7432,2361,39.943872778297475,1740.5152224824355,552.9274004683841,1187.5878220140514
75028,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,7649,1408.0,5977,4339,543.2528409090909,78.14093345535365,56.72636946006014,21.414563995293506
75029,Hell's Kitchen,398.95103806766895,58.03790038571189,8524,1294.0,7598,2525,658.7326120556414,89.13655560769591,29.622243078366964,59.51431252932895
75030,Midtown-Times Square,591.1297189894975,48.98862630252673,3332,1273.0,947,5061,261.7439120188531,28.421368547418968,151.890756302521,-123.46938775510203
75031,Hell's Kitchen,398.95103806766895,58.03790038571189,3326,1514.0,4461,2615,219.68295904887714,134.1250751653638,78.62297053517739,55.50210463018641
75032,Hell's Kitchen,398.95103806766895,58.03790038571189,8800,1230.0,7883,1461,715.4471544715446,89.57954545454545,16.602272727272727,72.97727272727272
75033,Hell's Kitchen,398.95103806766895,58.03790038571189,2479,1180.0,3077,4533,210.0847457627119,124.12263009277935,182.85599031867687,-58.73336022589753
75034,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,9521,1125.0,6130,2839,846.3111111111111,64.38399327801702,29.818296397437244,34.56569688057977
75035,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,5892,1146.0,7517,2560,514.1361256544503,127.57976917854718,43.448744059742026,84.13102511880516
75036,Midtown-Times Square,591.1297189894975,48.98862630252673,903,709.0,1222,5491,127.36248236953456,135.32668881506092,608.0841638981174,-472.7574750830564
75037,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,2832,1207.0,7420,5233,234.63131731565866,262.00564971751413,184.7810734463277,77.22457627118644
75038,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,1691,1158.0,5861,2666,146.02763385146804,346.5996451803666,157.6581904198699,188.94145476049673
75039,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,321,1093.0,1651,249,29.368709972552608,514.3302180685358,77.57009345794393,436.7601246105919
75040,Midtown South-Flatiron-Union Square,531.5238681515473,55.57687546422382,9172,933.0,4011,579,983.0653804930332,43.73092019188836,6.312690798081117,37.418229393807245
75041,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,292,1390.0,2505,498,21.007194244604317,857.8767123287671,170.54794520547946,687.3287671232877
75042,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,3429,1108.0,1038,4198,309.4765342960289,30.27121609798775,122.42636337124526,-92.15514727325751
75043,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,6933,1491.0,7365,1941,464.9899396378269,106.23106880138468,27.99653829511034,78.23453050627434
75044,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,4320,1489.0,1922,4460,290.12760241773003,44.49074074074074,103.24074074074075,-58.75000000000001
75045,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,3629,1197.0,751,5658,303.17460317460313,20.69440617249931,155.91071920639294,-135.21631303389364
75046,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,2389,1224.0,2786,159,195.1797385620915,116.6178317287568,6.655504395144412,109.9623273336124
75047,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,9247,1187.0,3599,5550,779.0227464195451,38.92073104790743,60.019465772683034,-21.098734724775603
75048,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,5076,732.0,5580,2123,693.4426229508197,109.9290780141844,41.824271079590225,68.10480693459417
75049,Hell's Kitchen,398.95103806766895,58.03790038571189,7733,1470.0,4810,5501,526.0544217687075,62.20095693779904,71.1366869261606,-8.935729988361565
75050,Hell's Kitchen,398.95103806766895,58.03790038571189,9939,1124.0,7117,56,884.2526690391459,71.60680148908341,0.5634369654894859,71.04336452359392
75051,Hell's Kitchen,398.95103806766895,58.03790038571189,2996,1540.0,6704,4946,194.54545454545456,223.76502002670227,165.08678237650201,58.67823765020026
75052,Hell's Kitchen,398.95103806766895,58.03790038571189,5150,1210.0,6837,1650,425.6198347107438,132.75728155339806,32.03883495145631,100.71844660194175
75053,Hell's Kitchen,398.95103806766895,58.03790038571189,9039,1180.0,1257,3574,766.0169491525423,13.906405575838034,39.539772098683486,-25.63336652284545
75054,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,8633,1019.0,7250,4218,847.2031403336605,83.98007645082822,48.859029306150816,35.121047144677405
75055,Hell's Kitchen,398.95103806766895,58.03790038571189,2435,1068.0,22,3779,227.99625468164794,0.9034907597535934,155.19507186858317,-154.29158110882958
75056,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,446,985.0,1302,4880,45.27918781725888,291.92825112107624,1094.1704035874438,-802.2421524663675
75057,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,2758,1031.0,1627,5954,267.5072744907856,58.99202320522117,215.88107324147933,-156.88905003625814
75058,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,6432,1260.0,3940,3953,510.4761904761904,61.256218905472636,61.458333333333336,-0.20211442786069966
75059,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,641,1563.0,6227,4862,41.01087651951376,971.4508580343214,758.5023400936037,212.9485179407177
75060,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,728,1164.0,3390,2702,62.54295532646048,465.65934065934067,371.15384615384613,94.50549450549454
75061,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,3975,1167.0,7962,1198,340.61696658097685,200.30188679245282,30.138364779874212,170.1635220125786
75062,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,5091,1575.0,1896,4477,323.23809523809524,37.24219210371243,87.93950108033785,-50.697308976625415
75063,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,6849,1511.0,1472,3442,453.2759761747188,21.492188640677472,50.25551175354066,-28.763323112863187
75064,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,128,1434.0,138,806,8.92608089260809,107.8125,629.6875,-521.875
75065,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,2187,1083.0,4976,797,201.93905817174516,227.5262917238226,36.442615454961135,191.08367626886147
75066,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,2043,1453.0,6212,1363,140.60564349621473,304.06265296133137,66.7156142927068,237.34703866862458
75067,Central Park,2656300.0,0.0,1371,,3251,4343,,237.12618526622904,316.7760758570387,-79.64989059080963
75068,Upper West Side-Lincoln Square,363.71146292108085,63.135809057171265,1034,,6987,2509,,675.7253384912959,242.64990328820116,433.0754352030948
75070,Chelsea-Hudson Yards,349.72994903263435,58.42444770989515,5297,949.0,7865,4982,558.1664910432033,148.4802718519917,94.05323768170662,54.42703417028507
76001,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,1240,1315.0,1698,3656,94.29657794676805,136.93548387096774,294.83870967741933,-157.9032258064516
76002,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,3612,891.0,7723,4630,405.38720538720537,213.81506090808418,128.18383167220375,85.63122923588043
76003,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,9831,993.0,2690,2773,990.0302114803626,27.362424982199165,28.20669311362018,-0.8442681314210141
76004,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,5448,1221.0,1416,274,446.1916461916462,25.991189427312776,5.0293685756240825,20.961820851688692
76005,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,7457,1360.0,7898,2300,548.3088235294118,105.91390639667426,30.84350274909481,75.07040364757945
76006,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,6315,1375.0,356,2271,459.27272727272725,5.637371338083927,35.96199524940618,-30.324623911322252
76007,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,7309,1273.0,5875,201,574.1555380989788,80.38035298946504,2.7500342044055275,77.63031878505952
76008,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,6197,930.0,7829,4041,666.3440860215053,126.33532354365015,65.20897208326609,61.12635146038406
76009,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,5506,1465.0,5370,1970,375.83617747440275,97.52996730839085,35.77915001816201,61.750817290228845
76010,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,5885,1056.0,6619,2355,557.2916666666667,112.47238742565845,40.016992353440955,72.4553950722175
76011,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,8982,1367.0,6590,1328,657.0592538405267,73.36896014250723,14.785125807169896,58.583834335337336
76012,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,5847,1375.0,6675,4282,425.23636363636365,114.16110826064649,73.23413716435779,40.926971096288696
76013,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,4851,1276.0,1295,2881,380.1724137931035,26.695526695526695,59.38981653267368,-32.69428983714698
76014,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,9533,1225.0,5156,639,778.204081632653,54.085807196055804,6.703031574530578,47.38277562152523
76015,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,267,1243.0,3537,4613,21.48028962188254,1324.7191011235955,1727.7153558052435,-402.996254681648
76017,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,2513,1146.0,3623,3577,219.28446771378708,144.17031436530044,142.33983286908077,1.8304814962196758
76018,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,6534,1040.0,7393,4391,628.2692307692308,113.14661769207224,67.20232629323539,45.94429139883685
76019,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,1916,1570.0,4377,2378,122.03821656050955,228.4446764091858,124.11273486430062,104.33194154488518
76021,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,8297,1260.0,1525,3390,658.4920634920635,18.3801373990599,40.8581414969266,-22.478004097866698
76022,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,3846,1272.0,3886,1292,302.35849056603774,101.04004160166407,33.59334373374935,67.44669786791472
76023,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,2305,1037.0,4733,3432,222.2757955641273,205.3362255965293,148.8937093275488,56.442516268980484
76024,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,6767,1457.0,1105,116,464.44749485243653,16.329244864784986,1.714201270873356,14.61504359391163
76025,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,4129,991.0,6502,4260,416.6498486377397,157.4715427464277,103.1726810365706,54.29886170985711
76026,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,6455,1219.0,372,5076,529.532403609516,5.762974438419829,78.63671572424477,-72.87374128582493
76027,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,705,1139.0,584,1828,61.89640035118526,82.83687943262412,259.290780141844,-176.45390070921985
76028,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,4994,1341.0,2307,4684,372.40865026099925,46.19543452142571,93.79255106127353,-47.59711653984782
76029,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,7301,955.0,1482,3175,764.5026178010471,20.298589234351457,43.48719353513217,-23.188604300780714
76030,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,2741,1479.0,3299,4773,185.32792427315755,120.35753374680773,174.13352790952206,-53.775994162714326
76031,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5221,1287.0,4877,4232,405.67210567210566,93.41122390346676,81.05726872246696,12.353955180999804
76032,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,920,1534.0,4672,709,59.97392438070405,507.82608695652175,77.06521739130434,430.7608695652174
76033,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,4439,1385.0,3411,5150,320.5054151624549,76.84163099797252,116.01712097319216,-39.17548997521965
76034,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,470,1508.0,1983,5164,31.16710875331565,421.9148936170213,1098.723404255319,-676.8085106382978
76035,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,3982,1370.0,859,1137,290.6569343065693,21.572074334505274,28.553490708186843,-6.981416373681569
76036,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,4192,1561.0,7868,3873,268.5458039718129,187.6908396946565,92.39026717557252,95.30057251908397
76037,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5575,1482.0,7192,3753,376.1808367071525,129.00448430493273,67.31838565022422,61.686098654708516
76038,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,118,949.0,7382,1631,12.434141201264488,6255.932203389831,1382.2033898305085,4873.728813559323
76039,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5144,1349.0,2417,4518,381.31949592290584,46.98678071539658,87.83048211508553,-40.84370139968895
76040,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,7543,1140.0,7351,3766,661.6666666666666,97.4545936629988,49.927084714304655,47.52750894869415
76041,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5468,1298.0,5929,2173,421.2634822804314,108.43087051938552,39.74030724213606,68.69056327724945
76042,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5650,1409.0,1508,4588,400.9936124911285,26.690265486725664,81.20353982300885,-54.51327433628319
76043,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5089,1100.0,6327,272,462.6363636363636,124.32697976026725,5.344861465906858,118.98211829436039
76044,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,1882,1525.0,4705,4667,123.40983606557376,250.0,247.98087141339002,2.0191285866099804
76045,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,3883,1452.0,2401,618,267.42424242424244,61.833633788308006,15.915529229976823,45.91810455833118
76046,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,1649,1430.0,1652,2776,115.31468531468532,100.18192844147968,168.34445118253487,-68.16252274105518
76047,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,614,1043.0,1854,4581,58.8686481303931,301.95439739413683,746.0912052117263,-444.1368078175895
76048,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,8168,1391.0,4456,5330,587.2034507548526,54.55435847208619,65.25465230166503,-10.70029382957884
76049,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,705,1283.0,452,2179,54.94933749025721,64.11347517730496,309.07801418439715,-244.96453900709218
76050,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5549,1477.0,7890,3585,375.6939742721733,142.18778158226706,64.60623535772211,77.58154622454495
76051,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,9719,1235.0,1801,1932,786.9635627530364,18.53071303632061,19.878588332132935,-1.347875295812326
76052,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,4748,1306.0,1417,593,363.5528330781011,29.8441449031171,12.489469250210615,17.354675652906487
76053,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,5189,1398.0,3397,2222,371.17310443490703,65.46540759298516,42.82135286182309,22.644054731162072
76054,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,2406,1686.0,7410,2894,142.70462633451956,307.9800498753117,120.2826267664173,187.69742310889438
76055,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,9642,1332.0,3404,3264,723.8738738738738,35.303878863306366,33.85189794648413,1.4519809168222366
76056,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,6190,1461.0,7144,2754,423.6824093086927,115.41195476575122,44.491114701130854,70.92084006462036
76057,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,8253,1023.0,148,4249,806.7448680351907,1.7932872894704956,51.48430873621713,-49.69102144674663
76058,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,2160,1631.0,165,3044,132.43408951563458,7.638888888888889,140.92592592592592,-133.28703703703704
76061,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,519,1309.0,7069,983,39.64858670741024,1362.0423892100193,189.40269749518305,1172.6396917148363
76062,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,909,1629.0,6733,98,55.80110497237569,740.7040704070407,10.781078107810782,729.9229922992299
76063,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,9415,1325.0,6752,1792,710.566037735849,71.71534784917685,19.033457249070633,52.681890600106215
76064,Upper East Side-Lenox Hill-Roosevelt Island,414.46314102564105,59.61053162853297,9102,1019.0,6818,544,893.2286555446517,74.90661393100417,5.976708415732806,68.92990551527137
76065,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,7777,,6788,1729,,87.28301401568729,22.232223222322233,65.05079079336505
76067,Upper East Side-Yorkville,389.8139289688971,62.16281069407506,4101,,82,4043,,1.999512314069739,98.58571080224336,-96.58619848817362
77001,Highbridge,413.1753106428957,37.92723977213879,7708,1452.0,7780,2465,530.8539944903581,100.93409444732745,31.979761286974572,68.95433316035289
77002,Highbridge,413.1753106428957,37.92723977213879,9715,1506.0,4716,794,645.086321381142,48.5434894493052,8.172928461142563,40.37056098816264
77003,Highbridge,413.1753106428957,37.92723977213879,6752,1551.0,3894,4451,435.33204384268214,57.6718009478673,65.92120853080569,-8.249407582938389
77004,Concourse-Concourse Village,440.5728118370233,41.03888305059301,6595,263.0,2760,5084,2507.6045627376425,41.849886277482945,77.08870356330553,-35.238817285822584
77005,Highbridge,413.1753106428957,37.92723977213879,1793,1477.0,4711,4398,121.39471902505076,262.7440044617959,245.287228109314,17.45677635248191
77006,Highbridge,413.1753106428957,37.92723977213879,8215,1647.0,386,2867,498.78567091681845,4.6987218502738894,34.899573950091295,-30.200852099817403
77007,Highbridge,413.1753106428957,37.92723977213879,4650,1621.0,1444,3961,286.85996298581125,31.053763440860216,85.18279569892474,-54.12903225806452
77008,Highbridge,413.1753106428957,37.92723977213879,9580,1452.0,1979,901,659.7796143250688,20.657620041753653,9.405010438413361,11.252609603340291
77009,Highbridge,413.1753106428957,37.92723977213879,8117,1674.0,3037,2698,484.88649940262843,37.41530121966244,33.238881360108415,4.176419859554024
77010,Highbridge,413.1753106428957,37.92723977213879,4533,1513.0,1286,710,299.6034368803701,28.369733068607985,15.662916390911096,12.706816677696889
77011,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,5338,1533.0,2156,918,348.2061317677756,40.38965904833271,17.197452229299362,23.19220681903335
77012,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,1834,1448.0,1817,4685,126.65745856353593,99.07306434023991,255.4525627044711,-156.37949836423118
77013,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,512,1852.0,7244,5432,27.645788336933048,1414.84375,1060.9375,353.90625
77014,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,195,1573.0,7564,271,12.396694214876034,3878.974358974359,138.97435897435898,3740.0
77015,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,2886,134.0,4826,4542,2153.731343283582,167.22106722106722,157.3804573804574,9.84060984060983
77016,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,7536,,545,4129,,7.231953290870488,54.790339702760086,-47.5583864118896
77017,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,7501,1190.0,6057,3198,630.3361344537815,80.74923343554192,42.63431542461005,38.11491801093187
77018,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,7738,1155.0,2727,4274,669.9567099567099,35.241664512794,55.23391057120703,-19.99224605841303
77019,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,8072,1068.0,1071,4772,755.8052434456929,13.268087215064421,59.117938553022796,-45.84985133795838
77020,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,5595,399.0,1664,1479,1402.2556390977445,29.740840035746203,26.4343163538874,3.3065236818588026
77021,Mount Hope,352.9774907398613,37.33946712670117,2414,1282.0,3719,4136,188.29953198127924,154.05965202982603,171.33388566694282,-17.274233637116794
77022,Mount Hope,352.9774907398613,37.33946712670117,5357,1361.0,5675,2725,393.60764144011756,105.9361582975546,50.86802314728393,55.06813515027067
77023,Mount Hope,352.9774907398613,37.33946712670117,2621,1494.0,5850,1933,175.43507362784473,223.19725295688667,73.75047691720717,149.4467760396795
77024,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,5440,1303.0,2973,2869,417.4980813507291,54.650735294117645,52.7389705882353,1.911764705882348
77025,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,4564,835.0,3396,3916,546.5868263473053,74.40841367221735,85.80192813321648,-11.393514460999128
77026,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,5362,1315.0,2235,3885,407.75665399239546,41.682208131294296,72.45430809399478,-30.772099962700487
77027,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,8457,1564.0,155,4224,540.7289002557545,1.8328012297505025,49.94678964171692,-48.11398841196642
77028,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,2533,980.0,4483,4253,258.46938775510205,176.98381365969206,167.9036715357284,9.080142123963668
77029,Concourse-Concourse Village,440.5728118370233,41.03888305059301,2764,314.0,6718,4383,880.2547770700636,243.05354558610708,158.57452966714905,84.47901591895803
77030,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,9114,470.0,6622,4044,1939.148936170213,72.65745007680492,44.37129690585912,28.286153170945802
77031,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,3553,1038.0,6888,5725,342.2928709055877,193.86433999437097,161.13143822122152,32.73290177314945
77032,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,9812,1221.0,6882,346,803.6036036036036,70.13860578883,3.526294333469221,66.61231145536078
77033,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,6074,706.0,6590,1976,860.3399433427762,108.49522555153112,32.53210405004939,75.96312150148174
77034,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,2016,750.0,312,1683,268.8,15.476190476190476,83.48214285714286,-68.00595238095238
77035,Claremont Park,260.11118832522584,31.5018315018315,3743,1439.0,814,681,260.11118832522584,21.747261554902483,18.193962062516697,3.5532994923857864
77036,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,1262,1156.0,106,2588,109.16955017301038,8.399366085578446,205.07131537242472,-196.67194928684629
77037,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,6710,1424.0,4389,2952,471.20786516853934,65.40983606557377,43.99403874813711,21.415797317436663
77038,Concourse-Concourse Village,440.5728118370233,41.03888305059301,5931,911.0,2185,3340,651.0428100987925,36.840330467037596,56.31428089698196,-19.473950429944367
77039,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,7185,1418.0,2706,5308,506.6995768688293,37.66179540709812,73.87613082811413,-36.21433542101601
77040,Concourse-Concourse Village,440.5728118370233,41.03888305059301,5814,1119.0,936,3335,519.5710455764075,16.09907120743034,57.36154110767114,-41.262469900240795
77041,Concourse-Concourse Village,440.5728118370233,41.03888305059301,3249,1305.0,3489,1408,248.9655172413793,107.38688827331487,43.33641120344721,64.05047706986765
77042,Concourse-Concourse Village,440.5728118370233,41.03888305059301,7740,1570.0,852,3794,492.9936305732484,11.007751937984496,49.01808785529716,-38.010335917312666
77043,Concourse-Concourse Village,440.5728118370233,41.03888305059301,3759,47.0,6230,635,7997.872340425532,165.73556797020484,16.892790635807394,148.84277733439745
77044,Concourse-Concourse Village,440.5728118370233,41.03888305059301,807,1537.0,134,2343,52.504879635653865,16.60470879801735,290.3345724907063,-273.729863692689
77045,Concourse-Concourse Village,440.5728118370233,41.03888305059301,2907,309.0,3103,3618,940.7766990291262,106.74234606123152,124.45820433436532,-17.715858273133804
77046,Concourse-Concourse Village,440.5728118370233,41.03888305059301,6410,1420.0,211,496,451.4084507042254,3.291731669266771,7.737909516380655,-4.4461778471138835
77047,Concourse-Concourse Village,440.5728118370233,41.03888305059301,3038,1263.0,585,3572,240.5384006334125,19.25608953258723,117.57735352205398,-98.32126398946676
77048,Concourse-Concourse Village,440.5728118370233,41.03888305059301,5903,636.0,418,4059,928.1446540880504,7.081145180416737,68.76164662036253,-61.680501439945786
77049,Concourse-Concourse Village,440.5728118370233,41.03888305059301,3390,1647.0,2148,3986,205.8287795992714,63.36283185840708,117.5811209439528,-54.21828908554572
77050,Concourse-Concourse Village,440.5728118370233,41.03888305059301,929,1546.0,1182,113,60.090556274256144,127.23358449946178,12.16361679224973,115.06996770721206
77051,Concourse-Concourse Village,440.5728118370233,41.03888305059301,2436,808.0,6445,3252,301.48514851485146,264.57307060755335,133.4975369458128,131.07553366174054
77052,Concourse-Concourse Village,440.5728118370233,41.03888305059301,3827,1713.0,4923,3591,223.40922358435495,128.63862032923961,93.83328978311994,34.80533054611968
77053,Concourse-Concourse Village,440.5728118370233,41.03888305059301,5477,1293.0,5355,2417,423.58855375096675,97.77250319517984,44.129998174182944,53.64250502099689
77054,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,6082,814.0,6352,4684,747.1744471744472,104.43932916803683,77.0141400854982,27.425189082538637
77055,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,363,,3787,5856,,1043.250688705234,1613.2231404958677,-569.9724517906336
77056,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,9918,,6843,3681,,68.99576527525711,37.114337568058076,31.881427707199038
77057,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,6983,,7466,5677,,106.91679793784907,81.29743663182013,25.619361306028935
77058,Concourse-Concourse Village,440.5728118370233,41.03888305059301,4699,,6542,3794,,139.2211108746542,80.74058310278782,58.48052777186636
77059,University Heights (South)-Morris Heights,490.25497979472874,35.21644534473704,6325,,5493,1404,,86.84584980237155,22.197628458498023,64.64822134387353
77060,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,9366,270.0,6432,5940,3468.888888888889,68.6739269698911,63.42088404868674,5.2530429212043614
77061,Mount Eden-Claremont (West),673.6636865132205,37.92403308077056,1068,430.0,7212,1373,248.37209302325581,675.2808988764045,128.55805243445693,546.7228464419476
77062,Concourse-Concourse Village,440.5728118370233,41.03888305059301,6029,1061.0,2143,4021,568.2375117813383,35.54486647868635,66.69431083098358,-31.14944435229723
